ts,open,high,low,close,volume
2025-12-22 08:00:00,89123.785,89894.95,89052.7155,89307.8385,0.021919025
2025-12-22 09:00:00,89306.37,89808.675,89248.5775,89783.982,0.015603905
2025-12-22 10:00:00,89803.6075,89839.425,89550.573,89762.4065,0.006875363
2025-12-22 11:00:00,89741.9025,90067.2985,89600.925,89906.645,0.054650632
2025-12-22 12:00:00,89923.034,90547.1415,89816.91,90191.195,0.012954233
2025-12-22 13:00:00,90167.5,90305.985,89696.065,89881.7815,0.051597755
2025-12-22 14:00:00,89895.02,90486.610369458,89394.2235,90113.626,0.057000141
2025-12-22 15:00:00,90093.285,90396.1865,89146.6685,89704.717,0.045864018
2025-12-22 16:00:00,89706.2405,90486.610369458,89476.9215,89508.515,0.142224075
2025-12-22 17:00:00,89517.9915,89583.393,89038.8115,89267.2555,0.022314868
2025-12-22 18:00:00,89269.8265,90486.610369458,89081.71,89113.47,0.007767767
2025-12-22 19:00:00,89113.0675,89113.0675,87921.83,88016.535,0.030075973
2025-12-22 20:00:00,88018.493,88441.8,87855.06,88296.935,0.208231222
2025-12-22 21:00:00,88303.575,88590.449,88182.06,88214.235,0.472351703
2025-12-22 22:00:00,88230.795,88774.385,88103.09,88621.385,0.004192977
2025-12-22 23:00:00,88614.3,88659.381,88348.095,88574.855,0.009840466
2025-12-23 00:00:00,88548.5,88899.77,88406.64,88719.728,0.052199386
2025-12-23 01:00:00,88713.416,88863.8,88359.682,88462.355,0.011840672
2025-12-23 02:00:00,88459.7125,88714.849,88050.729,88149.65,0.00501343
2025-12-23 03:00:00,88165.303,88312.784,87740.879,88141.989267,0.034297636
2025-12-23 04:00:00,88123.681267,88326.865,87865.895,87867.146,0.003486513
2025-12-23 05:00:00,87826.288,89501.388694581,87546.22,87691.681,0.048392811
2025-12-23 06:00:00,87692.8,89501.388694581,86996.224,87329.297,0.119360346
2025-12-23 07:00:00,87333.295,87657.995,87302.6795,87497.99,0.029475709
2025-12-23 08:00:00,87518.8645,87641.87,87365.765,87426.835,0.195696562
2025-12-23 09:00:00,87415.65,87602.281,87237.555,87470.9495,0.016396128
2025-12-23 10:00:00,87487.0665,87615.0,87418.9,87546.2,0.00938571
2025-12-23 11:00:00,87531.06,87851.12,87471.9,87816.8,0.012601702
2025-12-23 12:00:00,87800.825,87903.421,87540.05,87739.556,0.004802428
2025-12-23 13:00:00,87725.455,89501.388694581,87378.965,87577.36,0.003318263
2025-12-23 14:00:00,87572.96,89501.388694581,86545.001,86819.541,0.075273384
2025-12-23 15:00:00,86807.52,87541.89,86637.8225,87396.5245,0.050420051
2025-12-23 16:00:00,87387.5,89255.083275862,87268.6145,87952.305,0.039739615
2025-12-23 17:00:00,87945.6795,88248.058,87114.597,87134.03,0.037398763
2025-12-23 18:00:00,87137.6615,88134.2,87111.815,87929.325,0.082179026
2025-12-23 19:00:00,87903.919,87998.21,87568.9215,87713.2,0.084334314
2025-12-23 20:00:00,87701.69,89499.4182512315,87469.3635,87614.3755,0.056523498
2025-12-23 21:00:00,87629.045,87802.128,87461.195,87672.2035,0.22754028
2025-12-23 22:00:00,87662.717,87705.0145,87201.295,87356.8,0.59302592
2025-12-23 23:00:00,87359.2545,87497.29,87133.765,87416.55,0.010058867
2025-12-24 00:00:00,87405.131,87619.71,87194.5,87606.2055,0.003972775
2025-12-24 01:00:00,87608.7855,87783.5,87436.65,87563.059,0.001117
2025-12-24 02:00:00,87554.855,87611.66,86871.075,87074.7,0.007812917
2025-12-24 03:00:00,87072.092,87341.1905,86800.535,87283.4285,0.002574415
2025-12-24 04:00:00,87295.9105,87409.865,87028.92,87079.2,0.003111762
2025-12-24 05:00:00,87080.435,87208.4,86727.49,86883.94,0.010667773
2025-12-24 06:00:00,86891.4765,87031.37,86732.5182512315,86959.8035,0.071703388
2025-12-24 07:00:00,86977.715,87133.104905,86833.105,86842.74,0.00314052
2025-12-24 08:00:00,86846.1645,87056.88,86713.6832512315,86737.5407512315,0.17510531
2025-12-24 09:00:00,86742.9882512315,86841.1285,86651.537,86727.4,0.026009739
2025-12-24 10:00:00,86739.191,87142.275,86729.4,87030.635,0.00930275
2025-12-24 11:00:00,87007.9685,87310.5395,87007.9685,87145.582,0.036343164
2025-12-24 12:00:00,87165.7765,87438.139045,87077.155,87375.65,0.030084485
2025-12-24 13:00:00,87384.25,87392.8085,86954.9,87232.7575,0.001830124
2025-12-24 14:00:00,87233.6515,87399.71,86356.4915,86936.9175,1.006644973
2025-12-24 15:00:00,86932.4305,87168.8,86522.42,86992.7415,0.074739617
2025-12-24 16:00:00,86967.705,89255.083275862,86833.417320862,87202.4925,1.88824398
2025-12-24 17:00:00,87219.195,87524.1405,87173.455,87265.6135,0.142221328
2025-12-24 18:00:00,87242.745,87451.2235,87162.1985,87410.565,0.00160949
2025-12-24 19:00:00,87407.8655,87568.7,87283.7755,87504.345,0.002540649
2025-12-24 20:00:00,87501.15,87632.219,87464.8725,87487.705,0.000335593
2025-12-24 21:00:00,87499.21,87768.48,87486.65,87616.305,0.001081229
2025-12-24 22:00:00,87640.945,87998.96,87639.881,87945.9,0.076937147
2025-12-24 23:00:00,87939.7,87999.1,87519.315,87623.52,2.487554998
2025-12-25 00:00:00,87618.505,87725.2,87452.43,87502.11,0.000570666
2025-12-25 01:00:00,87503.03,87710.19,87498.125,87645.775,0.001635381
2025-12-25 02:00:00,87644.295,87917.895,87500.676,87816.6395,0.001533138
2025-12-25 03:00:00,87840.568,87872.5965,87693.73,87790.605,0.003083393
2025-12-25 04:00:00,87806.2235,87806.2235,87657.851,87730.365,0.000335273
2025-12-25 05:00:00,87705.9745,87784.424,87591.787,87692.03,0.002092684
2025-12-25 06:00:00,87708.847,87829.24,87623.481,87776.108,1.094914697
2025-12-25 07:00:00,87781.294,87823.7505,87644.2,87798.378,0.000913958
2025-12-25 08:00:00,87805.502,87853.86,87274.861,87522.52,0.001490316
2025-12-25 09:00:00,87529.74,87576.27,87400.0,87454.395,0.004521534
2025-12-25 10:00:00,87466.952,87483.728,87191.15,87346.3365,0.016244547
2025-12-25 11:00:00,87359.399,87545.9165,87328.495,87478.857,0.00725374
2025-12-25 12:00:00,87452.0655,87543.35,87373.557,87519.606,0.011562947
2025-12-25 13:00:00,87497.858,87670.35,87335.81,87572.8,0.026913088
2025-12-25 14:00:00,87577.9895,87732.3435,87488.31,87664.906,0.049930825
2025-12-25 15:00:00,87664.5675,88537.1,87658.7395,88303.7815,0.011903423
2025-12-25 16:00:00,88313.6065,88432.134,87838.873850837,88024.23,0.04467379
2025-12-25 17:00:00,88019.3,88161.25,87926.128,88097.6985,0.034214102
2025-12-25 18:00:00,88076.358,88278.555,88074.61,88177.358,0.030148642
2025-12-25 19:00:00,88177.72,88197.275,87997.37,88099.012,0.00544327
2025-12-25 20:00:00,88130.0,88130.0,87567.507,87849.1545,0.012962208
2025-12-25 21:00:00,87836.0,87944.734,87751.1645,87841.735,0.024831452
2025-12-25 22:00:00,87888.8,87888.8,87260.01,87592.2175,0.001720055
2025-12-25 23:00:00,87604.8695,87838.873850837,86871.48,87170.4,0.058489383
2025-12-26 00:00:00,87184.57,87446.755624236,86835.166,87072.5745,0.10395
2025-12-26 01:00:00,87064.797,87433.215,87064.155,87388.5585,0.076670059
2025-12-26 02:00:00,87368.162,89356.935,87349.85,89103.81,0.026877307
2025-12-26 03:00:00,89102.35,89238.464,88612.535,88766.029,0.125255287
2025-12-26 04:00:00,88763.35,89067.75,88440.02,88900.3695,0.01572191
2025-12-26 05:00:00,88904.7,89013.229,88703.95,88933.385,0.00395312
2025-12-26 06:00:00,88918.464,89196.6,88912.572,89036.8365,0.074878434
2025-12-26 07:00:00,89070.25,89506.316,88273.8195,88382.331,0.057804181
2025-12-26 08:00:00,88381.109,88827.7,88324.55,88679.8515,0.004963012
2025-12-26 09:00:00,88673.33,88855.835,88577.951,88749.3505,0.035744195
2025-12-26 10:00:00,88776.865,88848.29,88581.56,88690.409,0.002179292
2025-12-26 11:00:00,88691.8015,88712.82,88433.08,88470.15,0.040672276
2025-12-26 12:00:00,88489.192,88743.97,88476.485,88621.064,0.034152799
2025-12-26 13:00:00,88635.656,89006.99,88547.986,88937.947,0.00468384
2025-12-26 14:00:00,88948.0825,89260.009384236,87276.776,87318.195,0.043173547
2025-12-26 15:00:00,87325.81,87325.81,86580.775,87073.702,0.256227518
2025-12-26 16:00:00,87073.135,87319.9105,86757.749,86757.8365,0.158700652
2025-12-26 17:00:00,86777.185,87386.6,86719.2555,87246.0,0.086414673
2025-12-26 18:00:00,87273.166,87309.98,87029.44,87213.665,0.210639075
2025-12-26 19:00:00,87186.6945,87504.2975,87152.396,87424.48,0.006467009
2025-12-26 20:00:00,87404.033,87770.495,87316.5,87517.045,0.287752547
2025-12-26 21:00:00,87509.32,87639.1925,87371.1015,87395.44,0.014599731
2025-12-26 22:00:00,87395.23,87568.19,87242.4755,87472.83,0.006660765
2025-12-26 23:00:00,87462.999,87502.7,87234.8,87287.8,0.00519921
2025-12-27 00:00:00,87320.052,87364.3,87151.9,87344.55,0.034047871
2025-12-27 01:00:00,87381.7,87455.0,87265.7595,87411.7,0.14697977
2025-12-27 02:00:00,87349.5,87449.948,87329.2415,87392.74,0.019169911
2025-12-27 03:00:00,87394.8,87491.9,87310.1245,87437.345,0.002108543
2025-12-27 04:00:00,87446.71,87495.878,87341.56,87403.5865,0.00391287
2025-12-27 05:00:00,87443.135,87477.872,87366.406,87453.99,0.064926487
2025-12-27 06:00:00,87437.07,87549.591,87329.4,87415.66,0.035728542
2025-12-27 07:00:00,87408.598,87657.4355,87408.598,87475.4,0.058097468
2025-12-27 08:00:00,87493.4315,87641.23,87471.82,87540.6515,0.012158811
2025-12-27 09:00:00,87539.4765,87639.6,87494.3,87593.712,0.00488325
2025-12-27 10:00:00,87576.884,87591.085,87310.5175,87458.46,0.154879264
2025-12-27 11:00:00,87468.3,87531.08,87379.9,87443.055,0.004796268
2025-12-27 12:00:00,87438.066,87497.608,87367.725,87440.6515,0.001749917
2025-12-27 13:00:00,87437.1,87489.091,87269.7385,87411.939,0.011933528
2025-12-27 14:00:00,87455.378,87524.784,87327.99,87490.265,0.114010702
2025-12-27 15:00:00,87487.9,87581.04,87399.672,87499.9,0.010916786
2025-12-27 16:00:00,87501.685,88788.727463679,87386.7415,87428.064,0.007085404
2025-12-27 17:00:00,87455.35,87545.3,87406.12,87493.9195,0.025616568
2025-12-27 18:00:00,87507.667,87565.41,87392.596,87433.95,0.015470987
2025-12-27 19:00:00,87434.85,87566.2,87395.97,87505.7835,0.012348826
2025-12-27 20:00:00,87504.7265,87586.7825,87430.87,87516.165,0.02797498
2025-12-27 21:00:00,87517.535,87655.39,87489.25,87613.646,0.004576998
2025-12-27 22:00:00,87642.185,87899.49,87422.82,87504.0025,0.006129455
2025-12-27 23:00:00,87519.233,88926.6584981615,87486.701,87812.9,0.001746162
2025-12-28 00:00:00,87842.5,87902.2,87638.2,87773.9435,0.012897803
2025-12-28 01:00:00,87809.28,87901.62,87655.7365,87734.105,0.00333548
2025-12-28 02:00:00,87727.475,87870.7,87677.65,87740.772,0.000972358
2025-12-28 03:00:00,87696.976,87820.23,87642.2,87671.556,0.000987341
2025-12-28 04:00:00,87681.0535,87793.917,87612.085,87655.1585,0.000888836
2025-12-28 05:00:00,87613.14,87682.247,87536.9115,87606.299,0.006151283
2025-12-28 06:00:00,87586.321,87780.483,87570.6,87652.3135,0.00392017
2025-12-28 07:00:00,87659.0045,87701.7,87588.041,87674.484,0.002543
2025-12-28 08:00:00,87679.87,87918.953,87661.2,87754.05,0.004406182
2025-12-28 09:00:00,87737.5825,87877.1,87653.873,87725.3,0.021220734
2025-12-28 10:00:00,87736.492,87952.91,87728.013,87795.7,0.018728373
2025-12-28 11:00:00,87803.305,87898.25,87743.835,87831.05,0.003408684
2025-12-28 12:00:00,87810.3235,87843.97,87709.878,87774.24,0.004444136
2025-12-28 13:00:00,87711.4,87907.86,87711.4,87817.635,0.000364628
2025-12-28 14:00:00,87824.25,88013.5,87811.11,87849.8625,0.007867038
2025-12-28 15:00:00,87834.244,87985.821,87748.9,87768.584,0.000504173
2025-12-28 16:00:00,87771.57,87838.7555,87667.565,87762.14,0.008269464
2025-12-28 17:00:00,87760.5525,87873.8525,87686.736,87687.3875,0.000418666
2025-12-28 18:00:00,87699.185,89393.0143103445,87422.7945,87540.8285,0.168482344
2025-12-28 19:00:00,87541.08,87644.5,87431.306,87460.4215,0.00329977
2025-12-28 20:00:00,87435.9145,87650.11,87369.38,87432.32,0.082259215
2025-12-28 21:00:00,87447.5895,87557.724,87366.219,87515.08,0.01636357
2025-12-28 22:00:00,87520.578,87929.805,87404.8,87839.85,0.0028172
2025-12-28 23:00:00,87826.5435,87977.148,87538.52,87888.52,0.015042046
2025-12-29 00:00:00,87898.1,88364.215,87728.817,88215.3,0.018806802
2025-12-29 01:00:00,88204.85,88402.55,87790.62,88348.795,0.11740557
2025-12-29 02:00:00,88360.5,89298.185,88360.5,89062.59,0.00743308
2025-12-29 03:00:00,89081.4535,90085.551,88165.2371783645,90028.69,0.033202792
2025-12-29 04:00:00,90016.739,90315.655,89830.1,90036.9535,0.014695428
2025-12-29 05:00:00,90075.5895,90228.3175,89839.145,89925.9683333333,0.16434964
2025-12-29 06:00:00,89917.6268333333,90079.22,89642.23,89714.0491666667,0.011998253
2025-12-29 07:00:00,89704.6091666667,89757.9925,88926.6584981615,89511.936,0.031989234
2025-12-29 08:00:00,89509.846,89758.87,89345.3345,89442.473,0.003025399
2025-12-29 09:00:00,89453.976,89494.8415,87663.352,87985.5865,0.125351896
2025-12-29 10:00:00,88001.01,88160.44,87533.94,87647.905,0.01893338
2025-12-29 11:00:00,87650.7125,87698.3,87434.898,87434.898,0.17670779
2025-12-29 12:00:00,87461.603,88019.804456002,86699.507389162,87260.76,0.033640056
2025-12-29 13:00:00,87247.925,87445.4,87043.797,87265.405,0.021777044
2025-12-29 14:00:00,87286.312,88135.25,87147.635,87323.792,0.200502869
2025-12-29 15:00:00,87321.5935,87827.8275,87091.6825,87592.525,0.017118901
2025-12-29 16:00:00,87573.3635,88019.804456002,86699.507389162,87520.15,0.028891839
2025-12-29 17:00:00,87540.36,87760.3,87236.185,87740.7775,0.036501099
2025-12-29 18:00:00,87764.263,87900.7575,87249.92,87352.3225,0.072056008
2025-12-29 19:00:00,87351.3295,87570.28,87203.3285,87259.2475,0.014829725
2025-12-29 20:00:00,87249.4365,87493.705,86905.116,87096.63,0.072999019
2025-12-29 21:00:00,87082.241,87297.49,87056.75,87216.2745,0.014608156
2025-12-29 22:00:00,87207.1,87328.519,86954.947,87240.185,0.004480742
2025-12-29 23:00:00,87230.132,87332.7,87066.2,87122.985,0.000655968
2025-12-30 00:00:00,87116.337,87270.1,86980.896,87140.485,0.002691221
2025-12-30 01:00:00,87140.662,87254.7,86988.77,87193.2285,0.004792723
2025-12-30 02:00:00,87200.15,87245.3,86841.879,86987.667,0.112463169
2025-12-30 03:00:00,86980.3,87311.421,86699.507389162,87251.9255,0.034608519
2025-12-30 04:00:00,87262.249,87383.964,87175.9935,87175.9935,0.036473201
2025-12-30 05:00:00,87189.91,87274.722,87018.1,87137.05,0.010418024
2025-12-30 06:00:00,87127.8135,87442.33,87107.35,87342.5,0.000936143
2025-12-30 07:00:00,87324.358,87529.6,87254.4545,87374.2935,0.123020824
2025-12-30 08:00:00,87394.1375,88113.44,87381.0075,87749.776,0.046106496
2025-12-30 09:00:00,87761.615,88019.804456002,87516.7,87886.991,0.047075379
2025-12-30 10:00:00,87887.89,88103.38,87784.355,87840.788,0.013307422
2025-12-30 11:00:00,87850.83,87964.7,87647.375,87802.5295,0.023319999
2025-12-30 12:00:00,87794.625,87979.698,87794.625,87917.927875,0.001619407
2025-12-30 13:00:00,87916.347875,88029.8495,87776.87,87978.0045,0.015263313
2025-12-30 14:00:00,87995.28,88939.37,87710.65,88781.64,0.049543221
2025-12-30 15:00:00,88773.2875,89081.3225,88113.088,88928.525,0.044516974
2025-12-30 16:00:00,88921.385,89314.650761421,88488.73,88655.8,0.011662159
2025-12-30 17:00:00,88652.758,88831.285,88050.0,88304.5515,0.309248194
2025-12-30 18:00:00,88296.2835,88441.35,88054.216,88207.0825,0.001908426
2025-12-30 19:00:00,88214.045,88356.655,87868.024,88136.249,0.066244664
2025-12-30 20:00:00,88145.315,88152.1645,87768.53,87864.1985,0.029008934
2025-12-30 21:00:00,87862.48,88263.705,87787.71,88194.97,0.100728204
2025-12-30 22:00:00,88192.939,88399.027,88177.4,88348.894,0.044494356
2025-12-30 23:00:00,88336.9565,88499.65,88267.8575,88395.268,0.005779479
2025-12-31 00:00:00,88400.9845,88409.0295,88143.155,88165.7185,0.002743542
2025-12-31 01:00:00,88170.51,88711.7,88062.095,88543.895,0.009812828
2025-12-31 02:00:00,88555.6725,88662.3,88426.13,88573.8295,0.004284
2025-12-31 03:00:00,88580.551,88712.185,88258.7555,88353.737,0.001343093
2025-12-31 04:00:00,88345.375,88457.934,88216.3025,88238.627,0.017892649
2025-12-31 05:00:00,88233.7595,88428.915,88233.3,88346.2135,0.013441954
2025-12-31 06:00:00,88341.75,88487.6,88289.5,88396.987,0.00152376
2025-12-31 07:00:00,88397.0495,88546.011,88314.565,88492.0705,0.011404719
2025-12-31 08:00:00,88511.09,88628.4,88270.09,88336.7135,0.00951339
2025-12-31 09:00:00,88319.339,88647.43,88319.339,88565.032,0.028258896
2025-12-31 10:00:00,88600.893,88782.1445,88533.532,88747.025,0.119510098
2025-12-31 11:00:00,88729.55,88941.0575,88668.3,88920.68,0.030285877
2025-12-31 12:00:00,88914.795,88946.775,88629.448,88671.8075,0.034047358
2025-12-31 13:00:00,88680.7,88979.0,88623.99,88876.326,0.002172417
2025-12-31 14:00:00,88874.44,89090.4,88148.767,88390.812,2.008094458
2025-12-31 15:00:00,88384.01,88419.568,87652.7,87823.36,0.031607587
2025-12-31 16:00:00,87833.472,88266.109874721,87277.05,87540.4015,0.040088447
2025-12-31 17:00:00,87515.6895,87627.5245,87360.499,87486.85,0.164476455
2025-12-31 18:00:00,87491.88,87881.861,87430.2,87549.125,0.008771961
2025-12-31 19:00:00,87546.3,87741.8365,87390.208,87402.727,0.028958381
2025-12-31 20:00:00,87392.2995,87571.05,87074.155,87514.39,0.061052644
2025-12-31 21:00:00,87516.144,87737.66,87516.144,87658.34,0.002836501
2025-12-31 22:00:00,87652.092,87737.9,87515.8065,87596.4805,0.013087928
2025-12-31 23:00:00,87578.518,87637.73,87440.3,87488.274,0.006037055
2026-01-01 00:00:00,87513.6405,87715.875,87469.5,87660.5,0.001306183
2026-01-01 01:00:00,87656.579,87908.3625,87645.9,87816.7795,0.05867035
2026-01-01 02:00:00,87784.725,87950.0415,87725.335,87765.755,0.007908036
2026-01-01 03:00:00,87745.45,87929.47,87652.8,87683.2735,0.002800352
2026-01-01 04:00:00,87707.3495,87754.999,87351.4,87426.835,0.055500481
2026-01-01 05:00:00,87429.132,87613.07,87429.132,87534.4475,0.006520512
2026-01-01 06:00:00,87538.091,87595.311,87461.7,87505.75,0.203414813
2026-01-01 07:00:00,87514.1625,87562.648,87451.302,87481.2855,0.127785727
2026-01-01 08:00:00,87469.02,87664.1325,87469.02,87614.591,0.133222784
2026-01-01 09:00:00,87624.0595,87831.778,87597.2,87749.3,0.002024944
2026-01-01 10:00:00,87743.434,87762.8,87648.55,87736.15,0.001947182
2026-01-01 11:00:00,87719.87,87941.3,87702.431,87892.737,0.00727639
2026-01-01 12:00:00,87854.874,87931.8,87782.9535,87809.7855,0.009665394
2026-01-01 13:00:00,87811.193,87897.267,87724.206,87784.7995,0.000805
2026-01-01 14:00:00,87780.412,87867.1,87702.3955,87846.6,0.02084861
2026-01-01 15:00:00,87862.2955,88015.385,87804.7655,87931.065,0.005277628
2026-01-01 16:00:00,87934.4355,88170.050761421,87767.47,87881.3795,0.023598156
2026-01-01 17:00:00,87869.65,88426.88,87827.9,88189.271,0.022704637
2026-01-01 18:00:00,88220.042,88263.995,87952.358,88073.53,0.075689041
2026-01-01 19:00:00,88085.695,88334.56,87944.51,88292.767,0.114385655
2026-01-01 20:00:00,88279.69,88329.7,88090.9,88139.455,0.029974516
2026-01-01 21:00:00,88143.835,88348.5375,88124.92,88285.525,0.002956829
2026-01-01 22:00:00,88280.532,88603.42125,88259.675,88527.5175,0.009694991
2026-01-01 23:00:00,88535.9605,88814.006,88333.5155,88756.746,0.078238514
2026-01-02 00:00:00,88734.7565,88796.69,88472.5795,88721.411,0.002983337
2026-01-02 01:00:00,88725.5,88785.865375,88412.125,88541.145,0.000923159
2026-01-02 02:00:00,88531.25,88585.5,88267.82,88529.745,0.002871358
2026-01-02 03:00:00,88534.814,89027.52,88455.371,88831.895,0.003845649
2026-01-02 04:00:00,88844.615,88899.696,88519.905,88540.525,0.001908375
2026-01-02 05:00:00,88520.8475,88728.4,88443.82,88653.595,0.015504203
2026-01-02 06:00:00,88664.801,89009.408,88620.2805,88815.378,0.007769723
2026-01-02 07:00:00,88854.4595,88968.344,88716.477,88765.3905,0.081255235
2026-01-02 08:00:00,88765.875,89090.42,88697.881,89072.679,0.003157799
2026-01-02 09:00:00,89068.925,89414.56,87463.92575,89375.3125,0.117229223
2026-01-02 10:00:00,89392.265,89849.548,89185.279187817,89574.316,0.115790768
2026-01-02 11:00:00,89558.85,89596.2335,89259.935,89410.51,0.004639845
2026-01-02 12:00:00,89416.768,89545.89,89282.2845,89307.154,0.03219843
2026-01-02 13:00:00,89327.8145,89642.737,87927.8515,89268.2,0.017074985
2026-01-02 14:00:00,89281.8,90066.1435,88390.441,89507.034,0.375971981
2026-01-02 15:00:00,89516.66,89840.05,88722.366,89351.4,0.030927267
2026-01-02 16:00:00,89328.718,90759.43,89169.8547574,90336.8845,0.0327507
2026-01-02 17:00:00,90331.15,90937.2725,90134.4055,90346.014,0.043307566
2026-01-02 18:00:00,90339.779,90532.4805,89493.5165,89731.4385,0.113424127
2026-01-02 19:00:00,89742.815,90135.599,89610.295,89839.8335,0.047435263
2026-01-02 20:00:00,89855.805,90049.1,89568.546,89691.6,0.090656584
2026-01-02 21:00:00,89693.9,90152.312,89675.1,90011.6325,0.019916301
2026-01-02 22:00:00,90028.4,90367.9475,89858.7375534,90161.0135,0.000731
2026-01-02 23:00:00,90151.9885,90186.915,89834.29,89962.89,0.014979
2026-01-03 00:00:00,89959.705,90183.16,89910.3705,90141.756,0.012814551
2026-01-03 01:00:00,90109.6,90273.905,89990.42,90250.7645,0.007490832
2026-01-03 02:00:00,90299.779,90395.102,90075.1,90309.0815,0.035716
2026-01-03 03:00:00,90300.23,90376.16,90151.38,90302.575,0.0029526
2026-01-03 04:00:00,90313.0345,90445.419,90023.845,90126.85,0.015341931
2026-01-03 05:00:00,90131.9535,90175.1,89844.77,89990.71,0.010444371
2026-01-03 06:00:00,89997.23,90105.37,89775.7,89872.4883304,0.009225951
2026-01-03 07:00:00,89866.9133304,89931.8645,89268.393,89551.825,0.012198374
2026-01-03 08:00:00,89549.14,89813.65,89379.8,89673.294731,0.001478412
2026-01-03 09:00:00,89668.794731,89959.26,89597.31,89760.6355,0.020511214
2026-01-03 10:00:00,89764.65,89886.368,89670.26,89725.9,0.027966421
2026-01-03 11:00:00,89711.05,89772.1192554,89608.999,89719.127,0.120013322
2026-01-03 12:00:00,89703.855,90003.8425,89567.58,89997.825,0.021554414
2026-01-03 13:00:00,89969.55,90060.4,89863.558,89961.4045,0.010410504
2026-01-03 14:00:00,89978.8695,90224.255,89902.787,90080.13,0.037956953
2026-01-03 15:00:00,90082.031,90089.136,89919.04,89931.6055,0.03186864
2026-01-03 16:00:00,89929.975,90168.5411624,89678.4359198,90056.5635,0.258065619
2026-01-03 17:00:00,90064.59,90129.57,89976.315,90059.86,0.026635729
2026-01-03 18:00:00,90047.965,90196.8623248,89964.1,90099.637,0.018895046
2026-01-03 19:00:00,90091.5135,90124.8,90007.7395,90069.6535,0.004875279
2026-01-03 20:00:00,90072.74,90388.0,89966.9835,90330.5325,0.041066599
2026-01-03 21:00:00,90318.745,90698.305,90274.91,90529.2055,0.004950678
2026-01-03 22:00:00,90533.792,90689.5345,90426.17,90559.743,0.001730197
2026-01-03 23:00:00,90565.3355,90712.964,90427.855,90596.725,0.029077113
2026-01-04 00:00:00,90628.95,91525.8395,90519.091051816,91294.9145,0.118762914
2026-01-04 01:00:00,91299.15,91445.982,90934.19,91201.832,0.082058932
2026-01-04 02:00:00,91195.7155,91282.704,91036.965,91097.479,0.023827222
2026-01-04 03:00:00,91086.12,91348.57,91043.592,91208.453,0.01437035
2026-01-04 04:00:00,91184.0,91569.403,91144.05,91381.45,0.008127641
2026-01-04 05:00:00,91372.16,91517.56,91310.75,91443.695,0.00784277
2026-01-04 06:00:00,91420.267,91770.989,91183.07,91183.07,0.004838332
2026-01-04 07:00:00,91195.185,91514.985,91171.0115,91489.145,0.007573236
2026-01-04 08:00:00,91497.61,91499.247,91143.312,91337.615,0.012645626
2026-01-04 09:00:00,91317.905,91458.222,91188.6,91403.746,0.00223747
2026-01-04 10:00:00,91433.4,91594.295,91372.2255,91552.8905,0.01325706
2026-01-04 11:00:00,91542.2295,91575.4,91142.35,91267.975,0.024468427
2026-01-04 12:00:00,91261.63,91341.568,91033.2,91101.5795,0.008381912
2026-01-04 13:00:00,91099.948,91262.873,90992.105,91216.834,0.050578813
2026-01-04 14:00:00,91231.995,91402.2,91047.2,91308.7295,0.013534423
2026-01-04 15:00:00,91293.8655,91354.26,91049.73,91295.915,0.015965993
2026-01-04 16:00:00,91293.375,91428.064,91192.01,91296.407,0.021320226
2026-01-04 17:00:00,91283.2495,91444.505,91242.206,91314.805,0.015868276
2026-01-04 18:00:00,91292.975,91349.02,90952.7695,91168.4045,0.100898805
2026-01-04 19:00:00,91183.5595,91185.8475,90828.126,91095.629,0.000118
2026-01-04 20:00:00,91115.05,91379.6,91090.445,91286.8645,0.02693594
2026-01-04 21:00:00,91277.105,91412.75,91012.9779200315,91259.26,0.017395863
2026-01-04 22:00:00,91242.1,91381.63,91104.0195,91158.507,0.004670057
2026-01-04 23:00:00,91190.95,91550.095,91170.05,91499.4,0.004488665
2026-01-05 00:00:00,91497.71,92376.043401015,91012.9779200315,92366.288401015,0.516126045
2026-01-05 01:00:00,92357.173401015,93317.0675,92242.9,92927.1275,0.237639835
2026-01-05 02:00:00,92939.85,93177.8,92693.44,93010.475,0.009225279
2026-01-05 03:00:00,93068.55,93189.839,92828.8,92843.444,0.01732924
2026-01-05 04:00:00,92834.785,92941.5,92290.9905,92559.135,0.252935
2026-01-05 05:00:00,92582.373,92723.042,92291.8885,92312.6035,0.009923136
2026-01-05 06:00:00,92300.17,92512.01,92110.29,92445.35,0.014650559
2026-01-05 07:00:00,92432.56,92624.274,92428.994,92512.5435,0.016884335
2026-01-05 08:00:00,92493.2,92746.1,92369.248,92435.405,0.093073166
2026-01-05 09:00:00,92447.463,92799.15,92270.434,92660.905,0.012271312
2026-01-05 10:00:00,92646.947,93163.23,92619.3285,93035.9,0.064420198
2026-01-05 11:00:00,93063.2275,93137.361,92791.57,93085.222,0.035824312
2026-01-05 12:00:00,93110.9435,93195.89675,92722.37,92812.285,0.070873395
2026-01-05 13:00:00,92848.0655,92997.769,92492.16,92715.045,0.086170767
2026-01-05 14:00:00,92693.2765,93635.087,92355.3225,93410.951,0.128674471
2026-01-05 15:00:00,93415.3,93993.19,92784.2859176,93933.6,0.742529063
2026-01-05 16:00:00,93959.985,94052.0189176,92200.0,93693.715,0.156372309
2026-01-05 17:00:00,93711.58475,94467.7,92847.093799373,94328.833625,0.197435043
2026-01-05 18:00:00,94345.141125,94527.835,93894.6,94454.42,0.054357826
